Cod. regione,Regione,Sesso,Età,Sopravviventi,Decessi,Probabilità di morte (per mille),Anni vissuti,Probabilità prospettive di sopravvivenza,Speranza di vita,Informazioni
5,Veneto,Femmine,31,99430,27,0.26852,99417,0.9997137,54.962,s
5,Veneto,Femmine,32,99403,30,0.30413,99388,0.9996843,53.976,s
5,Veneto,Femmine,33,99373,33,0.32726,99357,0.9996664,52.992,s
5,Veneto,Femmine,34,99341,34,0.33986,99324,0.9996448,52.010,s
5,Veneto,Femmine,35,99307,37,0.37063,99288,0.9996209,51.027,s
5,Veneto,Femmine,36,99270,38,0.38760,99251,0.9995955,50.046,s
5,Veneto,Femmine,37,99231,42,0.42142,99211,0.9995629,49.065,s
5,Veneto,Femmine,38,99190,45,0.45286,99167,0.9995327,48.086,s
5,Veneto,Femmine,39,99145,48,0.48171,99121,0.9995031,47.107,s
5,Veneto,Femmine,40,99097,51,0.51203,99072,0.9994540,46.130,s
5,Veneto,Femmine,41,99046,57,0.57991,99018,0.9993879,45.153,s
5,Veneto,Femmine,42,98989,64,0.64429,98957,0.9993374,44.179,s
5,Veneto,Femmine,43,98925,67,0.68098,98891,0.9992980,43.207,s
5,Veneto,Femmine,44,98858,71,0.72294,98822,0.9992666,42.236,s
5,Veneto,Femmine,45,98786,73,0.74389,98749,0.9992204,41.266,s
5,Veneto,Femmine,46,98713,80,0.81527,98672,0.9991164,40.297,s
5,Veneto,Femmine,47,98632,94,0.95200,98585,0.9989934,39.329,s
5,Veneto,Femmine,48,98538,105,1.06126,98486,0.9989078,38.366,s
5,Veneto,Femmine,49,98434,111,1.12324,98378,0.9988267,37.406,s
5,Veneto,Femmine,50,98323,120,1.22342,98263,0.9987261,36.448,s
5,Veneto,Femmine,51,98203,130,1.32436,98138,0.9986289,35.492,s
5,Veneto,Femmine,52,98073,139,1.41793,98003,0.9985084,34.538,s
5,Veneto,Femmine,53,97934,153,1.56528,97857,0.9983777,33.587,s
5,Veneto,Femmine,54,97780,164,1.67932,97698,0.9982242,32.639,s
5,Veneto,Femmine,55,97616,183,1.87251,97525,0.9979751,31.693,s
5,Veneto,Femmine,56,97434,212,2.17765,97327,0.9976835,30.751,s
5,Veneto,Femmine,57,97221,239,2.45560,97102,0.9974187,29.817,s
5,Veneto,Femmine,58,96983,263,2.70740,96851,0.9972113,28.889,s
5,Veneto,Femmine,59,96720,278,2.87030,96581,0.9970201,27.966,s
5,Veneto,Femmine,60,96442,298,3.08983,96293,0.9966810,27.045,s
5,Veneto,Femmine,61,96144,341,3.54896,95974,0.9962857,26.128,s
5,Veneto,Femmine,62,95803,372,3.88013,95617,0.9959764,25.219,s
5,Veneto,Femmine,63,95431,398,4.16768,95233,0.9956771,24.315,s
5,Veneto,Femmine,64,95034,426,4.47885,94821,0.9953060,23.415,s
5,Veneto,Femmine,65,94608,465,4.91020,94376,0.9949018,22.518,s
5,Veneto,Femmine,66,94144,498,5.28713,93895,0.9942968,21.627,s
5,Veneto,Femmine,67,93646,573,6.12142,93359,0.9935463,20.739,s
5,Veneto,Femmine,68,93073,632,6.78801,92757,0.9928851,19.864,s
5,Veneto,Femmine,69,92441,688,7.44411,92097,0.9921870,18.996,s
5,Veneto,Femmine,70,91753,751,8.18474,91377,0.9911966,18.135,s
5,Veneto,Femmine,71,91002,858,9.42713,90573,0.9900816,17.280,s
5,Veneto,Femmine,72,90144,939,10.41442,89674,0.9889177,16.440,s
5,Veneto,Femmine,73,89205,1049,11.75720,88681,0.9875372,15.608,s
5,Veneto,Femmine,74,88156,1162,13.17688,87575,0.9859501,14.787,s
5,Veneto,Femmine,75,86995,1299,14.93452,86345,0.9835085,13.978,s
5,Veneto,Femmine,76,85695,1549,18.07215,84921,0.9803629,13.183,s
5,Veneto,Femmine,77,84147,1787,21.23080,83253,0.9775813,12.416,s
5,Veneto,Femmine,78,82360,1946,23.63231,81387,0.9748762,11.674,s
5,Veneto,Femmine,79,80414,2143,26.65141,79342,0.9717635,10.945,s
5,Veneto,Femmine,80,78271,2338,29.86494,77102,0.9679447,10.231,s
5,Veneto,Femmine,81,75933,2606,34.31311,74630,0.9629729,9.530,s
5,Veneto,Femmine,82,73328,2921,39.83756,71867,0.9575118,8.851,s
5,Veneto,Femmine,83,70406,3186,45.24879,68814,0.9511304,8.198,s
5,Veneto,Femmine,84,67221,3540,52.66193,65451,0.9421725,7.563,s
5,Veneto,Femmine,85,63681,4030,63.28014,61666,0.9318911,6.955,s
5,Veneto,Femmine,86,59651,4370,73.26386,57466,0.9203473,6.391,s
5,Veneto,Femmine,87,55281,4784,86.54656,52888,0.9070041,5.857,s
5,Veneto,Femmine,88,50496,5052,100.05631,47970,0.8921090,5.365,s
5,Veneto,Femmine,89,45444,5299,116.59670,42795,0.8758361,4.905,s
5,Veneto,Femmine,90,40145,5328,132.72989,37481,0.8578971,4.487,s
5,Veneto,Femmine,91,34817,5324,152.91043,32155,0.8370878,4.097,s
5,Veneto,Femmine,92,29493,5153,174.71933,26916,0.8156081,3.746,s
5,Veneto,Femmine,93,24340,4773,196.11215,21953,0.7930257,3.434,s
5,Veneto,Femmine,94,19567,4314,220.48636,17409,0.7692750,3.149,s
5,Veneto,Femmine,95,15252,3719,243.85972,13393,0.7439245,2.899,s
5,Veneto,Femmine,96,11533,3140,272.23082,9963,0.7197493,2.672,s
5,Veneto,Femmine,97,8393,2445,291.27041,7171,0.7009023,2.485,s
5,Veneto,Femmine,98,5949,1845,310.14187,5026,0.6800647,2.301,s
5,Veneto,Femmine,99,4104,1371,334.13149,3418,0.6529095,2.110,s
5,Veneto,Femmine,100,2733,1002,366.55222,2232,0.6163971,1.919,s
5,Veneto,Femmine,101,1731,711,410.52012,1376,0.5774630,1.739,s
5,Veneto,Femmine,102,1020,452,442.92261,794,0.5452829,1.603,s
5,Veneto,Femmine,103,568,270,475.88912,433,0.5126768,1.479,s
5,Veneto,Femmine,104,298,152,509.13927,222,0.4799161,1.368,s
5,Veneto,Femmine,105,146,79,542.38058,107,0.4472781,1.269,s
5,Veneto,Femmine,106,67,38,575.32013,48,0.4150371,1.179,s
5,Veneto,Femmine,107,28,17,607.66876,20,0.3834583,1.100,s
5,Veneto,Femmine,108,11,7,639.15773,8,0.3527848,1.029,s
5,Veneto,Femmine,109,4,3,669.54478,3,0.3232346,0.966,s
5,Veneto,Femmine,110,1,1,698.61587,1,0.2949969,0.910,s
5,Veneto,Femmine,111,0,0,726.19628,0,0.2682245,0.861,s
5,Veneto,Femmine,112,0,0,752.15224,0,0.2430342,0.817,s
5,Veneto,Femmine,113,0,0,776.38736,0,0.2195087,0.778,s
5,Veneto,Femmine,114,0,0,798.84426,0,0.1976962,0.744,s
5,Veneto,Femmine,115,0,0,819.50207,0,0.1776127,0.715,s
5,Veneto,Femmine,116,0,0,838.37194,0,0.1592465,0.688,s
5,Veneto,Femmine,117,0,0,855.48846,0,0.1425639,0.666,s
5,Veneto,Femmine,118,0,0,870.91346,0,0.1275080,0.646,s
5,Veneto,Femmine,119,0,0,884.72049,0,0.1140102,0.628,s
6,Friuli-Venezia Giulia,Maschi e femmine,0,100000,210,2.09957,99802,0.9998091,82.765,s
6,Friuli-Venezia Giulia,Maschi e femmine,1,99790,13,0.13364,99783,0.9998845,81.938,s
6,Friuli-Venezia Giulia,Maschi e femmine,2,99777,10,0.09745,99772,0.9999097,80.949,s
6,Friuli-Venezia Giulia,Maschi e femmine,3,99767,8,0.08318,99763,0.9999189,79.957,s
6,Friuli-Venezia Giulia,Maschi e femmine,4,99759,8,0.07897,99755,0.9999202,78.964,s
6,Friuli-Venezia Giulia,Maschi e femmine,5,99751,8,0.08053,99747,0.9999220,77.970,s
6,Friuli-Venezia Giulia,Maschi e femmine,6,99743,8,0.07552,99739,0.9999277,76.976,s
6,Friuli-Venezia Giulia,Maschi e femmine,7,99735,7,0.06902,99732,0.9999317,75.982,s
6,Friuli-Venezia Giulia,Maschi e femmine,8,99728,7,0.06753,99725,0.9999290,74.987,s
6,Friuli-Venezia Giulia,Maschi e femmine,9,99722,7,0.07438,99718,0.9999218,73.992,s
6,Friuli-Venezia Giulia,Maschi e femmine,10,99714,8,0.08212,99710,0.9999126,72.998,s
6,Friuli-Venezia Giulia,Maschi e femmine,11,99706,9,0.09276,99701,0.9999031,72.004,s
6,Friuli-Venezia Giulia,Maschi e femmine,12,99697,10,0.10107,99692,0.9998939,71.010,s
6,Friuli-Venezia Giulia,Maschi e femmine,13,99687,11,0.11122,99681,0.9998848,70.017,s
6,Friuli-Venezia Giulia,Maschi e femmine,14,99676,12,0.11928,99670,0.9998699,69.025,s
6,Friuli-Venezia Giulia,Maschi e femmine,15,99664,14,0.14097,99657,0.9998357,68.033,s
6,Friuli-Venezia Giulia,Maschi e femmine,16,99650,19,0.18756,99640,0.9997857,67.043,s
6,Friuli-Venezia Giulia,Maschi e femmine,17,99631,24,0.24113,99619,0.9997415,66.055,s
6,Friuli-Venezia Giulia,Maschi e femmine,18,99607,27,0.27587,99593,0.9997160,65.071,s
6,Friuli-Venezia Giulia,Maschi e femmine,19,99579,29,0.29213,99565,0.9997150,64.089,s
6,Friuli-Venezia Giulia,Maschi e femmine,20,99550,28,0.27796,99537,0.9997266,63.107,s
6,Friuli-Venezia Giulia,Maschi e femmine,21,99523,27,0.26889,99509,0.9997239,62.125,s
6,Friuli-Venezia Giulia,Maschi e femmine,22,99496,28,0.28326,99482,0.9997001,61.141,s
6,Friuli-Venezia Giulia,Maschi e femmine,23,99468,31,0.31647,99452,0.9996745,60.159,s
6,Friuli-Venezia Giulia,Maschi e femmine,24,99436,33,0.33458,99420,0.9996581,59.177,s
6,Friuli-Venezia Giulia,Maschi e femmine,25,99403,35,0.34923,99386,0.9996572,58.197,s
6,Friuli-Venezia Giulia,Maschi e femmine,26,99368,33,0.33630,99352,0.9996658,57.217,s
6,Friuli-Venezia Giulia,Maschi e femmine,27,99335,33,0.33211,99318,0.9996738,56.236,s
6,Friuli-Venezia Giulia,Maschi e femmine,28,99302,32,0.32036,99286,0.9996714,55.255,s
6,Friuli-Venezia Giulia,Maschi e femmine,29,99270,33,0.33681,99253,0.9996498,54.272,s
6,Friuli-Venezia Giulia,Maschi e femmine,30,99237,36,0.36366,99219,0.9995920,53.291,s
6,Friuli-Venezia Giulia,Maschi e femmine,31,99201,45,0.45232,99178,0.9995100,52.310,s
6,Friuli-Venezia Giulia,Maschi e femmine,32,99156,52,0.52768,99130,0.9994493,51.333,s
6,Friuli-Venezia Giulia,Maschi e femmine,33,99103,57,0.57373,99075,0.9994225,50.360,s
6,Friuli-Venezia Giulia,Maschi e femmine,34,99047,58,0.58126,99018,0.9994172,49.389,s
6,Friuli-Venezia Giulia,Maschi e femmine,35,98989,58,0.58442,98960,0.9994123,48.417,s
6,Friuli-Venezia Giulia,Maschi e femmine,36,98931,58,0.59093,98902,0.9994072,47.445,s
6,Friuli-Venezia Giulia,Maschi e femmine,37,98873,59,0.59474,98843,0.9994041,46.473,s
6,Friuli-Venezia Giulia,Maschi e femmine,38,98814,59,0.59697,98784,0.9993881,45.500,s
6,Friuli-Venezia Giulia,Maschi e femmine,39,98755,62,0.62679,98724,0.9993346,44.527,s
6,Friuli-Venezia Giulia,Maschi e femmine,40,98693,69,0.70405,98658,0.9992507,43.555,s
6,Friuli-Venezia Giulia,Maschi e femmine,41,98623,78,0.79452,98584,0.9991492,42.585,s
6,Friuli-Venezia Giulia,Maschi e femmine,42,98545,89,0.90710,98500,0.9990602,41.618,s
6,Friuli-Venezia Giulia,Maschi e femmine,43,98456,96,0.97252,98408,0.9989762,40.656,s
6,Friuli-Venezia Giulia,Maschi e femmine,44,98360,106,1.07515,98307,0.9988690,39.695,s
6,Friuli-Venezia Giulia,Maschi e femmine,45,98254,117,1.18690,98196,0.9987381,38.737,s
6,Friuli-Venezia Giulia,Maschi e femmine,46,98138,131,1.33690,98072,0.9985823,37.783,s
6,Friuli-Venezia Giulia,Maschi e femmine,47,98006,147,1.49858,97933,0.9983918,36.832,s
6,Friuli-Venezia Giulia,Maschi e femmine,48,97860,168,1.71803,97775,0.9981916,35.887,s
6,Friuli-Venezia Giulia,Maschi e femmine,49,97691,186,1.89899,97599,0.9980206,34.948,s
6,Friuli-Venezia Giulia,Maschi e femmine,50,97506,201,2.05994,97405,0.9978412,34.013,s
6,Friuli-Venezia Giulia,Maschi e femmine,51,97305,220,2.25788,97195,0.9976554,33.083,s
6,Friuli-Venezia Giulia,Maschi e femmine,52,97085,236,2.43148,96967,0.9974842,32.156,s
6,Friuli-Venezia Giulia,Maschi e femmine,53,96849,252,2.60033,96723,0.9972401,31.233,s
6,Friuli-Venezia Giulia,Maschi e femmine,54,96597,282,2.91989,96456,0.9969729,30.314,s
6,Friuli-Venezia Giulia,Maschi e femmine,55,96315,302,3.13464,96164,0.9967985,29.401,s
6,Friuli-Venezia Giulia,Maschi e femmine,56,96013,314,3.26863,95857,0.9965562,28.492,s
6,Friuli-Venezia Giulia,Maschi e femmine,57,95700,346,3.61946,95526,0.9961672,27.584,s
6,Friuli-Venezia Giulia,Maschi e femmine,58,95353,386,4.04684,95160,0.9957426,26.682,s
6,Friuli-Venezia Giulia,Maschi e femmine,59,94967,424,4.46884,94755,0.9952044,25.788,s
6,Friuli-Venezia Giulia,Maschi e femmine,60,94543,484,5.12387,94301,0.9945566,24.902,s
6,Friuli-Venezia Giulia,Maschi e femmine,61,94059,542,5.76466,93787,0.9938645,24.028,s
6,Friuli-Venezia Giulia,Maschi e femmine,62,93516,609,6.50841,93212,0.9931004,23.164,s
6,Friuli-Venezia Giulia,Maschi e femmine,63,92908,678,7.29327,92569,0.9923245,22.312,s
6,Friuli-Venezia Giulia,Maschi e femmine,64,92230,743,8.06050,91858,0.9916904,21.473,s
6,Friuli-Venezia Giulia,Maschi e femmine,65,91487,783,8.56064,91095,0.9912182,20.643,s
6,Friuli-Venezia Giulia,Maschi e femmine,66,90703,817,9.00488,90295,0.9905727,19.817,s
6,Friuli-Venezia Giulia,Maschi e femmine,67,89887,886,9.85351,89444,0.9895464,18.993,s
6,Friuli-Venezia Giulia,Maschi e femmine,68,89001,984,11.05961,88509,0.9883101,18.177,s
6,Friuli-Venezia Giulia,Maschi e femmine,69,88017,1085,12.32733,87474,0.9868600,17.374,s
6,Friuli-Venezia Giulia,Maschi e femmine,70,86932,1214,13.96275,86325,0.9853085,16.585,s
6,Friuli-Venezia Giulia,Maschi e femmine,71,85718,1323,15.43049,85057,0.9840265,15.813,s
6,Friuli-Venezia Giulia,Maschi e femmine,72,84395,1395,16.52500,83698,0.9824232,15.053,s
6,Friuli-Venezia Giulia,Maschi e femmine,73,83001,1548,18.64625,82227,0.9801885,14.297,s
6,Friuli-Venezia Giulia,Maschi e femmine,74,81453,1710,20.99889,80598,0.9778024,13.559,s
6,Friuli-Venezia Giulia,Maschi e femmine,75,79742,1868,23.42193,78809,0.9750823,12.839,s
6,Friuli-Venezia Giulia,Maschi e femmine,76,77875,2060,26.44931,76845,0.9718501,12.135,s
6,Friuli-Venezia Giulia,Maschi e femmine,77,75815,2267,29.89671,74682,0.9685459,11.451,s
6,Friuli-Venezia Giulia,Maschi e femmine,78,73548,2431,33.05951,72333,0.9650853,10.789,s
6,Friuli-Venezia Giulia,Maschi e femmine,79,71117,2619,36.83340,69807,0.9606854,10.141,s
6,Friuli-Venezia Giulia,Maschi e femmine,80,68497,2869,41.89067,67063,0.9560771,9.509,s
6,Friuli-Venezia Giulia,Maschi e femmine,81,65628,3022,46.04401,64117,0.9518465,8.903,s
6,Friuli-Venezia Giulia,Maschi e femmine,82,62606,3153,50.36477,61030,0.9467350,8.309,s
6,Friuli-Venezia Giulia,Maschi e femmine,83,59453,3348,56.31905,57779,0.9398375,7.723,s
6,Friuli-Venezia Giulia,Maschi e femmine,84,56105,3604,64.23532,54303,0.9322518,7.154,s
6,Friuli-Venezia Giulia,Maschi e femmine,85,52501,3754,71.50223,50624,0.9223203,6.611,s
6,Friuli-Venezia Giulia,Maschi e femmine,86,48747,4111,84.33295,46691,0.9104551,6.082,s
6,Friuli-Venezia Giulia,Maschi e femmine,87,44636,4251,95.23684,42510,0.8984681,5.596,s
6,Friuli-Venezia Giulia,Maschi e femmine,88,40385,4381,108.48959,38194,0.8810049,5.132,s
6,Friuli-Venezia Giulia,Maschi e femmine,89,36004,4709,130.77912,33649,0.8611040,4.696,s
6,Friuli-Venezia Giulia,Maschi e femmine,90,31295,4639,148.23405,28976,0.8445234,4.327,s
6,Friuli-Venezia Giulia,Maschi e femmine,91,26656,4371,163.97965,24471,0.8282853,3.993,s
6,Friuli-Venezia Giulia,Maschi e femmine,92,22285,4033,180.96698,20269,0.8125138,3.678,s
6,Friuli-Venezia Giulia,Maschi e femmine,93,18252,3567,195.44578,16469,0.7940462,3.380,s
6,Friuli-Venezia Giulia,Maschi e femmine,94,14685,3216,219.01452,13077,0.7686001,3.080,s
6,Friuli-Venezia Giulia,Maschi e femmine,95,11469,2836,247.25859,10051,0.7364306,2.803,s
6,Friuli-Venezia Giulia,Maschi e femmine,96,8633,2462,285.23788,7402,0.7059758,2.560,s
6,Friuli-Venezia Giulia,Maschi e femmine,97,6171,1890,306.31685,5225,0.6859243,2.382,s
6,Friuli-Venezia Giulia,Maschi e femmine,98,4280,1392,325.26077,3584,0.6656909,2.213,s
6,Friuli-Venezia Giulia,Maschi e femmine,99,2888,1004,347.71915,2386,0.6399064,2.039,s
6,Friuli-Venezia Giulia,Maschi e femmine,100,1884,714,379.06459,1527,0.6042117,1.860,s
6,Friuli-Venezia Giulia,Maschi e femmine,101,1170,494,422.72150,923,0.5656455,1.690,s
6,Friuli-Venezia Giulia,Maschi e femmine,102,675,307,454.50593,522,0.5341384,1.561,s
6,Friuli-Venezia Giulia,Maschi e femmine,103,368,179,486.67891,279,0.5023655,1.444,s
6,Friuli-Venezia Giulia,Maschi e femmine,104,189,98,518.97705,140,0.4705788,1.340,s
6,Friuli-Venezia Giulia,Maschi e femmine,105,91,50,551.13372,66,0.4390276,1.246,s
6,Friuli-Venezia Giulia,Maschi e femmine,106,41,24,582.89123,29,0.4079515,1.162,s
6,Friuli-Venezia Giulia,Maschi e femmine,107,17,10,614.00276,12,0.3775745,1.086,s
6,Friuli-Venezia Giulia,Maschi e femmine,108,7,4,644.24605,4,0.3480974,1.019,s
6,Friuli-Venezia Giulia,Maschi e femmine,109,2,2,673.42481,2,0.3196963,0.959,s
6,Friuli-Venezia Giulia,Maschi e femmine,110,1,1,701.36727,0,0.2925239,0.906,s
6,Friuli-Venezia Giulia,Maschi e femmine,111,0,0,727.93219,0,0.2667047,0.858,s
6,Friuli-Venezia Giulia,Maschi e femmine,112,0,0,753.00785,0,0.2423377,0.816,s
6,Friuli-Venezia Giulia,Maschi e femmine,113,0,0,776.50693,0,0.2194996,0.778,s
6,Friuli-Venezia Giulia,Maschi e femmine,114,0,0,798.36865,0,0.1982435,0.745,s
6,Friuli-Venezia Giulia,Maschi e femmine,115,0,0,818.55846,0,0.1785991,0.716,s
6,Friuli-Venezia Giulia,Maschi e femmine,116,0,0,837.06701,0,0.1605738,0.690,s
6,Friuli-Venezia Giulia,Maschi e femmine,117,0,0,853.90551,0,0.1441560,0.668,s
6,Friuli-Venezia Giulia,Maschi e femmine,118,0,0,869.11303,0,0.1293094,0.648,s
6,Friuli-Venezia Giulia,Maschi e femmine,119,0,0,882.74348,0,0.1159835,0.631,s
6,Friuli-Venezia Giulia,Maschi,0,100000,230,2.30276,99783,0.9997763,80.349,s
6,Friuli-Venezia Giulia,Maschi,1,99770,17,0.17507,99761,0.9998429,79.533,s
6,Friuli-Venezia Giulia,Maschi,2,99752,14,0.13906,99745,0.9998721,78.547,s
6,Friuli-Venezia Giulia,Maschi,3,99738,12,0.11676,99733,0.9998923,77.558,s
6,Friuli-Venezia Giulia,Maschi,4,99727,10,0.09856,99722,0.9999109,76.567,s
6,Friuli-Venezia Giulia,Maschi,5,99717,8,0.07960,99713,0.9999341,75.574,s
6,Friuli-Venezia Giulia,Maschi,6,99709,5,0.05213,99706,0.9999594,74.580,s
6,Friuli-Venezia Giulia,Maschi,7,99704,3,0.02908,99702,0.9999770,73.584,s
6,Friuli-Venezia Giulia,Maschi,8,99701,2,0.01687,99700,0.9999823,72.586,s
6,Friuli-Venezia Giulia,Maschi,9,99699,2,0.01859,99698,0.9999810,71.588,s
6,Friuli-Venezia Giulia,Maschi,10,99697,2,0.01945,99696,0.9999735,70.589,s
6,Friuli-Venezia Giulia,Maschi,11,99695,3,0.03345,99694,0.9999537,69.590,s
6,Friuli-Venezia Giulia,Maschi,12,99692,6,0.05910,99689,0.9999180,68.593,s
6,Friuli-Venezia Giulia,Maschi,13,99686,10,0.10498,99681,0.9998670,67.597,s
6,Friuli-Venezia Giulia,Maschi,14,99676,16,0.16095,99668,0.9998035,66.604,s
6,Friuli-Venezia Giulia,Maschi,15,99660,23,0.23211,99648,0.9997200,65.614,s
6,Friuli-Venezia Giulia,Maschi,16,99637,33,0.32781,99620,0.9996317,64.629,s
6,Friuli-Venezia Giulia,Maschi,17,99604,41,0.40872,99584,0.9995757,63.650,s
6,Friuli-Venezia Giulia,Maschi,18,99563,44,0.43987,99541,0.9995719,62.676,s
6,Friuli-Venezia Giulia,Maschi,19,99519,41,0.41630,99499,0.9996163,61.704,s
6,Friuli-Venezia Giulia,Maschi,20,99478,35,0.35117,99460,0.9996661,60.729,s
6,Friuli-Venezia Giulia,Maschi,21,99443,31,0.31670,99427,0.9996610,59.750,s
6,Friuli-Venezia Giulia,Maschi,22,99412,36,0.36130,99394,0.9995946,58.769,s
6,Friuli-Venezia Giulia,Maschi,23,99376,45,0.44957,99353,0.9995135,57.790,s
6,Friuli-Venezia Giulia,Maschi,24,99331,52,0.52342,99305,0.9994654,56.816,s
6,Friuli-Venezia Giulia,Maschi,25,99279,54,0.54571,99252,0.9994671,55.845,s
6,Friuli-Venezia Giulia,Maschi,26,99225,52,0.52003,99199,0.9994973,54.876,s
6,Friuli-Venezia Giulia,Maschi,27,99173,48,0.48538,99149,0.9995338,53.904,s
6,Friuli-Venezia Giulia,Maschi,28,99125,44,0.44701,99103,0.9995536,52.930,s
6,Friuli-Venezia Giulia,Maschi,29,99081,44,0.44577,99059,0.9995355,51.953,s
6,Friuli-Venezia Giulia,Maschi,30,99037,48,0.48319,99013,0.9994488,50.976,s
6,Friuli-Venezia Giulia,Maschi,31,98989,61,0.61924,98958,0.9993177,50.001,s
6,Friuli-Venezia Giulia,Maschi,32,98927,74,0.74546,98891,0.9992185,49.031,s
6,Friuli-Venezia Giulia,Maschi,33,98854,81,0.81761,98813,0.9991870,48.068,s
6,Friuli-Venezia Giulia,Maschi,34,98773,80,0.80834,98733,0.9992124,47.106,s
6,Friuli-Venezia Giulia,Maschi,35,98693,76,0.76680,98655,0.9992570,46.144,s
6,Friuli-Venezia Giulia,Maschi,36,98617,71,0.71921,98582,0.9992960,45.179,s
6,Friuli-Venezia Giulia,Maschi,37,98546,68,0.68873,98512,0.9993203,44.211,s
6,Friuli-Venezia Giulia,Maschi,38,98478,66,0.67067,98445,0.9993244,43.241,s
6,Friuli-Venezia Giulia,Maschi,39,98412,67,0.68043,98379,0.9992584,42.270,s
6,Friuli-Venezia Giulia,Maschi,40,98345,79,0.80283,98306,0.9991203,41.299,s
6,Friuli-Venezia Giulia,Maschi,41,98267,94,0.95670,98220,0.9989511,40.331,s
